dataset,ioc_name,family,ioc_latin,method,confidence,matched_name,value,note
AVONET,Spot-tailed Sparrowhawk,"Kites, Hawks, Eagles",Tachyspiza trinotata,missing,missing,,,
AVONET,Grey-headed Goshawk,"Kites, Hawks, Eagles",Tachyspiza poliocephala,missing,missing,,,
AVONET,New Britain Goshawk,"Kites, Hawks, Eagles",Tachyspiza princeps,missing,missing,,,
AVONET,Grey Goshawk,"Kites, Hawks, Eagles",Tachyspiza novaehollandiae,missing,missing,,,
AVONET,Black-mantled Goshawk,"Kites, Hawks, Eagles",Tachyspiza melanochlamys,missing,missing,,,
AVONET,Pied Goshawk,"Kites, Hawks, Eagles",Tachyspiza albogularis,missing,missing,,,
AVONET,Fiji Goshawk,"Kites, Hawks, Eagles",Tachyspiza rufitorques,missing,missing,,,
AVONET,Moluccan Goshawk,"Kites, Hawks, Eagles",Tachyspiza henicogramma,missing,missing,,,
AVONET,Slaty-mantled Goshawk,"Kites, Hawks, Eagles",Tachyspiza luteoschistacea,missing,missing,,,
AVONET,White-bellied Goshawk,"Kites, Hawks, Eagles",Tachyspiza haplochroa,missing,missing,,,
AVONET,Brown Goshawk,"Kites, Hawks, Eagles",Tachyspiza fasciata,missing,missing,,,
AVONET,Bicolored Hawk,"Kites, Hawks, Eagles",Astur bicolor,missing,missing,,,
AVONET,Chilean Hawk,"Kites, Hawks, Eagles",Astur chilensis,missing,missing,,,
AVONET,American Goshawk,"Kites, Hawks, Eagles",Astur atricapillus,missing,missing,,,
AVONET,Black Sparrowhawk,"Kites, Hawks, Eagles",Astur melanoleucus,missing,missing,,,
AVONET,Tiny Hawk,"Kites, Hawks, Eagles",Microspizias superciliosus,missing,missing,,,
AVONET,Semicollared Hawk,"Kites, Hawks, Eagles",Microspizias collaris,missing,missing,,,
AVONET,White-bellied Sea Eagle,"Kites, Hawks, Eagles",Icthyophaga leucogaster,missing,missing,,,
AVONET,Sanford's Sea Eagle,"Kites, Hawks, Eagles",Icthyophaga sanfordi,missing,missing,,,
AVONET,Bermuda Hawk,"Kites, Hawks, Eagles",Bermuteo avivorus,missing,missing,,,
AVONET,American Barn Owl,Barn Owls,Tyto furcata,missing,missing,,,
AVONET,Eastern Barn Owl,Barn Owls,Tyto javanica,missing,missing,,,
AVONET,Itombwe Owl,Barn Owls,Tyto prigoginei,missing,missing,,,
AVONET,Laughing Owl,Owls,Ninox albifacies,missing,missing,,,
AVONET,Bermuda Saw-whet Owl,Owls,Aegolius gradyi,missing,missing,,,
AVONET,West Solomons Owl,Owls,Athene jacquinoti,missing,missing,,,
AVONET,Guadalcanal Owl,Owls,Athene granti,missing,missing,,,
AVONET,Malaita Owl,Owls,Athene malaitae,missing,missing,,,
AVONET,Reunion Scops Owl,Owls,Otus grucheti,missing,missing,,,
AVONET,Mauritius Scops Owl,Owls,Otus sauzieri,missing,missing,,,
AVONET,Rodrigues Scops Owl,Owls,Otus murivorus,missing,missing,,,
AVONET,Principe Scops Owl,Owls,Otus bikegila,missing,missing,,,
AVONET,Paramo Horned Owl,Owls,Bubo nigrescens,missing,missing,,,
AVONET,Tropical Horned Owl,Owls,Bubo nacurutu,missing,missing,,,
AVONET,Fraser's Eagle-Owl,Owls,Ketupa poensis,missing,missing,,,
AVONET,Akun Eagle-Owl,Owls,Ketupa leucosticta,missing,missing,,,
AVONET,Verreaux's Eagle-Owl,Owls,Ketupa lactea,missing,missing,,,
AVONET,Shelley's Eagle-Owl,Owls,Ketupa shelleyi,missing,missing,,,
AVONET,Barred Eagle-Owl,Owls,Ketupa sumatrana,missing,missing,,,
AVONET,Spot-bellied Eagle-Owl,Owls,Ketupa nipalensis,missing,missing,,,
AVONET,Dusky Eagle-Owl,Owls,Ketupa coromanda,missing,missing,,,
AVONET,Philippine Eagle-Owl,Owls,Ketupa philippensis,missing,missing,,,
AVONET,Northern Black-throated Trogon,Trogons,Trogon tenellus,missing,missing,,,
AVONET,Choco Black-throated Trogon,Trogons,Trogon cupreicauda,missing,missing,,,
AVONET,Atlantic Black-throated Trogon,Trogons,Trogon chrysochloros,missing,missing,,,
AVONET,St. Helena Hoopoe,Hoopoes,Upupa antaios,missing,missing,,,
AVONET,Shovel-billed Kookaburra,Kingfishers,Dacelo rex,missing,missing,,,
AVONET,Northern Red-fronted Tinkerbird,African Barbets,Pogoniulus uropygialis,missing,missing,,,
AVONET,Buff-spotted Woodpecker,Woodpeckers,Pardipicus nivosus,missing,missing,,,
AVONET,Brown-eared Woodpecker,Woodpeckers,Pardipicus caroli,missing,missing,,,
AVONET,Bermuda Flicker,Woodpeckers,Colaptes oceanicus,missing,missing,,,
AVONET,Malabar Flameback,Woodpeckers,Chrysocolaptes socialis,missing,missing,,,
AVONET,Olive-backed Woodpecker,Woodpeckers,Gecinulus rafflesii,missing,missing,,,
AVONET,Guadalupe Caracara,"Caracaras, Falcons",Caracara lutosa,missing,missing,,,
AVONET,Yellow-headed Caracara,"Caracaras, Falcons",Daptrius chimachima,missing,missing,,,
AVONET,Chimango Caracara,"Caracaras, Falcons",Daptrius chimango,missing,missing,,,
AVONET,Striated Caracara,"Caracaras, Falcons",Daptrius australis,missing,missing,,,
AVONET,Carunculated Caracara,"Caracaras, Falcons",Daptrius carunculatus,missing,missing,,,
AVONET,Mountain Caracara,"Caracaras, Falcons",Daptrius megalopterus,missing,missing,,,
AVONET,White-throated Caracara,"Caracaras, Falcons",Daptrius albogularis,missing,missing,,,
AVONET,White-rumped Falcon,"Caracaras, Falcons",Neohierax insignis,missing,missing,,,
AVONET,Reunion Kestrel,"Caracaras, Falcons",Falco duboisi,missing,missing,,,
AVONET,Kakapo,New Zealand Parrots,Strigops habroptilus,missing,missing,,,
AVONET,Norfolk Kaka,New Zealand Parrots,Nestor productus,missing,missing,,,
AVONET,Citron-crested Cockatoo,Cockatoos,Cacatua citrinocristata,missing,missing,,,
AVONET,Carolina Parakeet,African & New World Parrots,Conuropsis carolinensis,missing,missing,,,
AVONET,Cuban Macaw,African & New World Parrots,Ara tricolor,missing,missing,,,
AVONET,Puerto Rican Parakeet,African & New World Parrots,Psittacara maugei,missing,missing,,,
AVONET,Mascarene Parrot,Old World Parrots,Mascarinus mascarinus,missing,missing,,,
AVONET,Oceanic Eclectus,Old World Parrots,Eclectus infectus,missing,missing,,,
AVONET,Seychelles Parakeet,Old World Parrots,Psittacula wardi,missing,missing,,,
AVONET,Newton's Parakeet,Old World Parrots,Psittacula exsul,missing,missing,,,
AVONET,Mascarene Grey Parakeet,Old World Parrots,Psittacula bensoni,missing,missing,,,
AVONET,Paradise Parrot,Old World Parrots,Psephotellus pulcherrimus,missing,missing,,,
AVONET,Lord Howe Parakeet,Old World Parrots,Cyanoramphus subflavescens,missing,missing,,,
AVONET,Black-fronted Parakeet,Old World Parrots,Cyanoramphus zealandicus,missing,missing,,,
AVONET,Raiatea Parakeet,Old World Parrots,Cyanoramphus ulietanus,missing,missing,,,
AVONET,Collared Lory,Old World Parrots,Vini solitaria,missing,missing,,,
AVONET,Goldie's Lorikeet,Old World Parrots,Glossoptilus goldiei,missing,missing,,,
AVONET,Ornate Lorikeet,Old World Parrots,Saudareos ornata,missing,missing,,,
AVONET,Black-fronted Fig Parrot,Old World Parrots,Nannopsittacus nigrifrons,missing,missing,,,
AVONET,Large Fig Parrot,Old World Parrots,Cyclopsitta desmarestii,missing,missing,,,
AVONET,Edwards's Fig Parrot,Old World Parrots,Cyclopsitta edwardsii,missing,missing,,,
AVONET,Salvadori's Fig Parrot,Old World Parrots,Cyclopsitta salvadorii,missing,missing,,,
AVONET,Black-billed Hanging Parrot,Old World Parrots,Loriculus bonapartei,missing,missing,,,
AVONET,Broad-billed Parrot,Old World Parrots,Lophopsittacus mauritianus,missing,missing,,,
AVONET,Rodrigues Parrot,Old World Parrots,Necropsittacus rodricanus,missing,missing,,,
AVONET,Bushwren,New Zealand Wrens,Xenicus longipes,missing,missing,,,
AVONET,Lyall's Wren,New Zealand Wrens,Traversia lyalli,missing,missing,,,
AVONET,Nicobar Hooded Pitta,Pittas,Pitta abbotti,missing,missing,,,
AVONET,Minahasa Hooded Pitta,Pittas,Pitta forsteni,missing,missing,,,
AVONET,Northern Plain Xenops,Ovenbirds,Xenops mexicanus,missing,missing,,,
AVONET,Cryptic Treehunter,Ovenbirds,Cichlocolaptes mazarbarnetti,missing,missing,,,
AVONET,Fawn-throated Foliage-gleaner,Ovenbirds,Automolus cervinigularis,missing,missing,,,
AVONET,Silvery-cheeked Antshrike,Antbirds,Sakesphoroides cristatus,missing,missing,,,
AVONET,Rough-legged Tyrannulet,"Tyrant Flycatchers, Calyptura",Acrochordopus burmeisteri,missing,missing,,,
AVONET,White-fronted Tyrannulet,"Tyrant Flycatchers, Calyptura",Acrochordopus zeledoni,missing,missing,,,
AVONET,Black-capped Tyrannulet,"Tyrant Flycatchers, Calyptura",Tyranniscus nigrocapillus,missing,missing,,,
AVONET,Ashy-headed Tyrannulet,"Tyrant Flycatchers, Calyptura",Tyranniscus cinereiceps,missing,missing,,,
AVONET,Tawny-rumped Tyrannulet,"Tyrant Flycatchers, Calyptura",Tyranniscus uropygialis,missing,missing,,,
AVONET,Chilean Elaenia,"Tyrant Flycatchers, Calyptura",Elaenia chilensis,missing,missing,,,
AVONET,Hispaniolan Elaenia,"Tyrant Flycatchers, Calyptura",Elaenia cherrei,missing,missing,,,
AVONET,Mouse-colored Tyrannulet,"Tyrant Flycatchers, Calyptura",Nesotriccus murinus,missing,missing,,,
AVONET,Tumbesian Tyrannulet,"Tyrant Flycatchers, Calyptura",Nesotriccus tumbezanus,missing,missing,,,
AVONET,Maranon Tyrannulet,"Tyrant Flycatchers, Calyptura",Nesotriccus maranonicus,missing,missing,,,
AVONET,Serra do Mar Bristle Tyrant,"Tyrant Flycatchers, Calyptura",Pogonotriccus difficilis,missing,missing,,,
AVONET,Kalinowski's Chat-Tyrant,"Tyrant Flycatchers, Calyptura",Silvicultrix spodionota,missing,missing,,,
AVONET,Salvadoran Flycatcher,"Tyrant Flycatchers, Calyptura",Myiarchus flavidior,missing,missing,,,
AVONET,Araripe Manakin,Manakins,Chiroxiphia bokermanni,missing,missing,,,
AVONET,Helmeted Manakin,Manakins,Chiroxiphia galeata,missing,missing,,,
AVONET,Velvety Manakin,Manakins,Lepidothrix velutina,missing,missing,,,
AVONET,Cryptic Becard,"Tityras, Becards & Allies",Pachyramphus salvini,missing,missing,,,
AVONET,Huon Bowerbird,Bowerbirds,Amblyornis germanus,missing,missing,,,
AVONET,Sandhill Grasswren,Australasian Wrens,Amytornis oweni,missing,missing,,,
AVONET,Sooty Honeyeater,Honeyeaters,Melionyx fuscus,missing,missing,,,
AVONET,Long-bearded Honeyeater,Honeyeaters,Melionyx princeps,missing,missing,,,
AVONET,Short-bearded Honeyeater,Honeyeaters,Melionyx nouhuysi,missing,missing,,,
AVONET,Chatham Islands Bellbird,Honeyeaters,Anthornis melanocephala,missing,missing,,,
AVONET,Scaly-crowned Honeyeater,Honeyeaters,Sugomel lombokium,missing,missing,,,
AVONET,Yellow-throated Scrubwren,Australasian Warblers,Neosericornis citreogularis,missing,missing,,,
AVONET,Mountain Mouse-warbler,Australasian Warblers,Origma robusta,missing,missing,,,
AVONET,Rusty Mouse-warbler,Australasian Warblers,Origma murina,missing,missing,,,
AVONET,Spotted Scrubwren,Australasian Warblers,Sericornis maculatus,missing,missing,,,
AVONET,Pale-billed Scrubwren,Australasian Warblers,Aethomyias spilodera,missing,missing,,,
AVONET,Bicolored Scrubwren,Australasian Warblers,Aethomyias nigrorufus,missing,missing,,,
AVONET,Vogelkop Scrubwren,Australasian Warblers,Aethomyias rufescens,missing,missing,,,
AVONET,Buff-faced Scrubwren,Australasian Warblers,Aethomyias perspicillatus,missing,missing,,,
AVONET,Grey-green Scrubwren,Australasian Warblers,Aethomyias arfakianus,missing,missing,,,
AVONET,Papuan Scrubwren,Australasian Warblers,Aethomyias papuensis,missing,missing,,,
AVONET,Lord Howe Gerygone,Australasian Warblers,Gerygone insularis,missing,missing,,,
AVONET,Spotted Berrypecker,"Berrypeckers, Longbills",Melanocharis piperata,missing,missing,,,
AVONET,Huia,New Zealand Wattlebirds,Heteralocha acutirostris,missing,missing,,,
AVONET,Mindoro Cuckooshrike,Cuckooshrikes,Coracina mindorensis,missing,missing,,,
AVONET,Mindanao Cuckooshrike,Cuckooshrikes,Coracina kochii,missing,missing,,,
AVONET,Sulu Cuckooshrike,Cuckooshrikes,Coracina guillemardi,missing,missing,,,
AVONET,Malayan Cuckooshrike,Cuckooshrikes,Coracina larutensis,missing,missing,,,
AVONET,Timor Cicadabird,Cuckooshrikes,Edolisoma timoriense,missing,missing,,,
AVONET,Malaita Cicadabird,Cuckooshrikes,Edolisoma tricolor,missing,missing,,,
AVONET,Sangihe Cicadabird,Cuckooshrikes,Edolisoma salvadorii,missing,missing,,,
AVONET,Central Melanesian Cicadabird,Cuckooshrikes,Edolisoma erythropygium,missing,missing,,,
AVONET,Banggai Cicadabird,Cuckooshrikes,Edolisoma pelingi,missing,missing,,,
AVONET,South Moluccan Cicadabird,Cuckooshrikes,Edolisoma amboinense,missing,missing,,,
AVONET,Tenggara Whistler,Whistlers & Allies,Pachycephala calliope,missing,missing,,,
AVONET,Yellow-throated Fiji Whistler,Whistlers & Allies,Pachycephala graeffii,missing,missing,,,
AVONET,Nendo Whistler,Whistlers & Allies,Pachycephala ornata,missing,missing,,,
AVONET,Utupua Whistler,Whistlers & Allies,Pachycephala utupuae,missing,missing,,,
AVONET,Babar Whistler,Whistlers & Allies,Pachycephala sharpei,missing,missing,,,
AVONET,Cinnamon-breasted Whistler,Whistlers & Allies,Pachycephala johni,missing,missing,,,
AVONET,Rufous-fronted Greenlet,"Vireos, Greenlets, Shrike-babblers",Tunchiornis ferrugineifrons,missing,missing,,,
AVONET,Para Greenlet,"Vireos, Greenlets, Shrike-babblers",Tunchiornis rubrifrons,missing,missing,,,
AVONET,Western Warbling Vireo,"Vireos, Greenlets, Shrike-babblers",Vireo swainsoni,missing,missing,,,
AVONET,North Island Piopio,"Figbirds, Old World Orioles, Piopios",Turnagra tanagra,missing,missing,,,
AVONET,South Island Piopio,"Figbirds, Old World Orioles, Piopios",Turnagra capensis,missing,missing,,,
AVONET,Ventriloquial Oriole,"Figbirds, Old World Orioles, Piopios",Oriolus consobrinus,missing,missing,,,
AVONET,Palawan Drongo,Drongos,Dicrurus palawanensis,missing,missing,,,
AVONET,Supertramp Fantail,Fantails,Rhipidura semicollaris,missing,missing,,,
AVONET,Gilolo Fantail,Fantails,Rhipidura torrida,missing,missing,,,
AVONET,Louisiade Fantail,Fantails,Rhipidura louisiadensis,missing,missing,,,
AVONET,Micronesian Rufous Fantail,Fantails,Rhipidura versicolor,missing,missing,,,
AVONET,Solomons Rufous Fantail,Fantails,Rhipidura rufofronta,missing,missing,,,
AVONET,Maupiti Monarch,Monarchs,Pomarea maupitiensis,missing,missing,,,
AVONET,Louisiade Monarch,Monarchs,Symposiachrus melanopterus,missing,missing,,,
AVONET,Moluccan Monarch,Monarchs,Symposiachrus bimaculatus,missing,missing,,,
AVONET,Vella Lavella Monarch,Monarchs,Symposiachrus nigrotectus,missing,missing,,,
AVONET,Guam Flycatcher,Monarchs,Myiagra freycineti,missing,missing,,,
AVONET,Yellow-billed Magpie,"Crows, Jays",Pica nuttallii,missing,missing,,,
AVONET,Sulawesi Crow,"Crows, Jays",Corvus celebensis,missing,missing,,,
AVONET,Samar Crow,"Crows, Jays",Corvus samarensis,missing,missing,,,
AVONET,Sierra Madre Crow,"Crows, Jays",Corvus sierramadrensis,missing,missing,,,
AVONET,Palawan Crow,"Crows, Jays",Corvus pusillus,missing,missing,,,
AVONET,Indian Jungle Crow,"Crows, Jays",Corvus culminatus,missing,missing,,,
AVONET,Philippine Jungle Crow,"Crows, Jays",Corvus philippinus,missing,missing,,,
AVONET,Tagula Manucode,Birds-of-paradise,Manucodia alter,missing,missing,,,
AVONET,Greater Lophorina,Birds-of-paradise,Lophorina latipennis,missing,missing,,,
AVONET,Magnificent Bird-of-paradise,Birds-of-paradise,Diphyllodes magnificus,missing,missing,,,
AVONET,Solomons Robin,Australasian Robins,Petroica polymorpha,missing,missing,,,
AVONET,Black-chinned Robin,Australasian Robins,Leucophantes brachyurus,missing,missing,,,
AVONET,White-winged Robin,Australasian Robins,Melanodryas sigillata,missing,missing,,,
AVONET,Smoky Robin,Australasian Robins,Melanodryas cryptoleuca,missing,missing,,,
AVONET,Slaty Robin,Australasian Robins,Melanodryas cyanus,missing,missing,,,
AVONET,White-rumped Robin,Australasian Robins,Melanodryas bimaculata,missing,missing,,,
AVONET,Mangrove Robin,Australasian Robins,Melanodryas pulverulenta,missing,missing,,,
AVONET,Banded Yellow Robin,Australasian Robins,Eopsaltria placens,missing,missing,,,
AVONET,Pale-yellow Robin,Australasian Robins,Eopsaltria capito,missing,missing,,,
AVONET,White-faced Robin,Australasian Robins,Eopsaltria leucops,missing,missing,,,
AVONET,Kioea,Oos,Chaetoptila angustipluma,missing,missing,,,
AVONET,Kauai Oo,Oos,Moho braccatus,missing,missing,,,
AVONET,Oahu Oo,Oos,Moho apicalis,missing,missing,,,
AVONET,Bishop's Oo,Oos,Moho bishopi,missing,missing,,,
AVONET,Hawaii Oo,Oos,Moho nobilis,missing,missing,,,
AVONET,Rusty Bush Lark,Larks,Calendulauda rufa,missing,missing,,,
AVONET,Burmese Bush Lark,Larks,Plocealauda microptera,missing,missing,,,
AVONET,Indochinese Bush Lark,Larks,Plocealauda erythrocephala,missing,missing,,,
AVONET,Jerdon's Bush Lark,Larks,Plocealauda affinis,missing,missing,,,
AVONET,Indian Bush Lark,Larks,Plocealauda erythroptera,missing,missing,,,
AVONET,Collared Lark,Larks,Amirafra collaris,missing,missing,,,
AVONET,Angola Lark,Larks,Amirafra angolensis,missing,missing,,,
AVONET,Eastern Clapper Lark,Larks,Corypha fasciolata,missing,missing,,,
AVONET,Kidepo Lark,Larks,Corypha kidepoensis,missing,missing,,,
AVONET,Highland Lark,Larks,Corypha kurrae,missing,missing,,,
AVONET,Rufous-naped Lark,Larks,Corypha africana,missing,missing,,,
AVONET,Sentinel Lark,Larks,Corypha athi,missing,missing,,,
AVONET,Plains Lark,Larks,Corypha kabalii,missing,missing,,,
AVONET,Plateau Lark,Larks,Corypha nigrescens,missing,missing,,,
AVONET,Russet Lark,Larks,Corypha sharpii,missing,missing,,,
AVONET,Somali Lark,Larks,Corypha somalica,missing,missing,,,
AVONET,Kikuyu Mountain Greenbul,Bulbuls,Arizelocichla kikuyuensis,missing,missing,,,
AVONET,Sharpe's Greenbul,Bulbuls,Phyllastrephus alfredi,missing,missing,,,
AVONET,Cream-striped Bulbul,Bulbuls,Ixos leucogrammicus,missing,missing,,,
AVONET,Yellow-wattled Bulbul,Bulbuls,Microtarsus urostictus,missing,missing,,,
AVONET,Grey-headed Bulbul,Bulbuls,Microtarsus priocephalus,missing,missing,,,
AVONET,Black-headed Bulbul,Bulbuls,Microtarsus melanocephalos,missing,missing,,,
AVONET,Andaman Bulbul,Bulbuls,Microtarsus fuscoflavescens,missing,missing,,,
AVONET,Spectacled Bulbul,Bulbuls,Ixodia erythropthalmos,missing,missing,,,
AVONET,Grey-bellied Bulbul,Bulbuls,Ixodia cyaniventris,missing,missing,,,
AVONET,Scaly-breasted Bulbul,Bulbuls,Ixodia squamata,missing,missing,,,
AVONET,European Red-rumped Swallow,"Swallows, Martins",Cecropis rufula,missing,missing,,,
AVONET,African Red-rumped Swallow,"Swallows, Martins",Cecropis melanocrissus,missing,missing,,,
AVONET,Pygmy Bushtit,Bushtits,Aegithalos exilis,missing,missing,,,
AVONET,Negros Leaf Warbler,Leaf Warblers,Phylloscopus nigrorum,missing,missing,,,
AVONET,Flores Leaf Warbler,Leaf Warblers,Phylloscopus floresianus,missing,missing,,,
AVONET,Sulawesi Leaf Warbler,Leaf Warblers,Phylloscopus nesophilus,missing,missing,,,
AVONET,Aldabra Brush Warbler,Reed Warblers & Allies,Nesillas aldabrana,missing,missing,,,
AVONET,Guadalcanal Thicketbird,Grassbirds & Allies,Cincloramphus turipavae,missing,missing,,,
AVONET,New Caledonian Thicketbird,Grassbirds & Allies,Cincloramphus mariae,missing,missing,,,
AVONET,Lynes's Cisticola,Cisticolas & Allies,Cisticola distinctus,missing,missing,,,
AVONET,Maasai Apalis,Cisticolas & Allies,Apalis stronachi,missing,missing,,,
AVONET,Grey-backed Camaroptera,Cisticolas & Allies,Camaroptera brevicaudata,missing,missing,,,
AVONET,Great Parrotbill,Parrotbills & Allies,Paradoxornis aemodius,missing,missing,,,
AVONET,Rufous-headed Parrotbill,Parrotbills & Allies,Paradoxornis bakeri,missing,missing,,,
AVONET,Short-tailed Parrotbill,Parrotbills & Allies,Suthora davidiana,missing,missing,,,
AVONET,Pale-billed Parrotbill,Parrotbills & Allies,Suthora atrosuperciliaris,missing,missing,,,
AVONET,Spectacled Parrotbill,Parrotbills & Allies,Suthora conspicillata,missing,missing,,,
AVONET,Grey-hooded Parrotbill,Parrotbills & Allies,Suthora zappeyi,missing,missing,,,
AVONET,Brown-winged Parrotbill,Parrotbills & Allies,Suthora brunnea,missing,missing,,,
AVONET,Eye-ringed Parrotbill,Parrotbills & Allies,Suthora ricketti,missing,missing,,,
AVONET,Vinous-throated Parrotbill,Parrotbills & Allies,Suthora webbiana,missing,missing,,,
AVONET,Ashy-throated Parrotbill,Parrotbills & Allies,Suthora alphonsiana,missing,missing,,,
AVONET,Przevalski's Parrotbill,Parrotbills & Allies,Suthora przewalskii,missing,missing,,,
AVONET,Calabarzon Babbler,White-eyes,Sterrhoptilus affinis,missing,missing,,,
AVONET,Angola White-eye,White-eyes,Zosterops kasaicus,missing,missing,,,
AVONET,Meratus White-eye,White-eyes,Zosterops meratusensis,missing,missing,,,
AVONET,Morotai White-eye,White-eyes,Zosterops dehaani,missing,missing,,,
AVONET,Guadalcanal White-eye,White-eyes,Zosterops oblitus,missing,missing,,,
AVONET,Wangi-wangi White-eye,White-eyes,Zosterops paruhbesar,missing,missing,,,
AVONET,Robust White-eye,White-eyes,Zosterops strenuus,missing,missing,,,
AVONET,Sunda Scimitar Babbler,"Babblers, Scimitar Babblers",Pomatorhinus bornensis,missing,missing,,,
AVONET,Red-eyed Scimitar Babbler,"Babblers, Scimitar Babblers",Erythrogenys imberbis,missing,missing,,,
AVONET,Bornean Black-capped Babbler,Ground Babblers,Pellorneum capistratoides,missing,missing,,,
AVONET,Glissando Babbler,Ground Babblers,Pellorneum saturatum,missing,missing,,,
AVONET,Leaflitter Babbler,Ground Babblers,Pellorneum poliogene,missing,missing,,,
AVONET,Southern House Wren,Wrens,Troglodytes musculus,missing,missing,,,
AVONET,Kalinago Wren,Wrens,Troglodytes martinicensis,missing,missing,,,
AVONET,St. Lucia Wren,Wrens,Troglodytes mesoleucus,missing,missing,,,
AVONET,St. Vincent Wren,Wrens,Troglodytes musicus,missing,missing,,,
AVONET,Grenada Wren,Wrens,Troglodytes grenadensis,missing,missing,,,
AVONET,St. Lucia Thrasher,"Mockingbirds, Thrashers",Ramphocinclus sanctaeluciae,missing,missing,,,
AVONET,Tasman Starling,"Starlings, Rhabdornises",Aplonis fusca,missing,missing,,,
AVONET,Kosrae Starling,"Starlings, Rhabdornises",Aplonis corvina,missing,missing,,,
AVONET,Mauke Starling,"Starlings, Rhabdornises",Aplonis mavornata,missing,missing,,,
AVONET,Siamese Pied Myna,"Starlings, Rhabdornises",Gracupica floweri,missing,missing,,,
AVONET,Hoopoe Starling,"Starlings, Rhabdornises",Fregilupus varius,missing,missing,,,
AVONET,Rodrigues Starling,"Starlings, Rhabdornises",Necropsar rodericanus,missing,missing,,,
AVONET,Abbott's Starling,"Starlings, Rhabdornises",Arizelopsar femoralis,missing,missing,,,
AVONET,Red-billed Oxpecker,Oxpeckers,Buphagus erythroryncha,missing,missing,,,
AVONET,Kamao,Thrushes,Myadestes myadestinus,missing,missing,,,
AVONET,Amaui,Thrushes,Myadestes woahensis,missing,missing,,,
AVONET,Bonin Thrush,Thrushes,Zoothera terrestris,missing,missing,,,
AVONET,Ethiopian Thrush,Thrushes,Turdus simensis,missing,missing,,,
AVONET,Groundscraper Thrush,Thrushes,Turdus litsitsirupa,missing,missing,,,
AVONET,Mindoro Island Thrush,Thrushes,Turdus mindorensis,missing,missing,,,
AVONET,Luzon Island Thrush,Thrushes,Turdus thomassoni,missing,missing,,,
AVONET,Mindanao Island Thrush,Thrushes,Turdus nigrorum,missing,missing,,,
AVONET,Wallacean Island Thrush,Thrushes,Turdus schlegelii,missing,missing,,,
AVONET,Christmas Island Thrush,Thrushes,Turdus erythropleurus,missing,missing,,,
AVONET,Sundaic Island Thrush,Thrushes,Turdus javanicus,missing,missing,,,
AVONET,Moluccan Island Thrush,Thrushes,Turdus deningeri,missing,missing,,,
AVONET,Papuan Island Thrush,Thrushes,Turdus papuensis,missing,missing,,,
AVONET,Bismarck Island Thrush,Thrushes,Turdus heinrothi,missing,missing,,,
AVONET,Bougainville Island Thrush,Thrushes,Turdus bougainvillei,missing,missing,,,
AVONET,Solomons Island Thrush,Thrushes,Turdus kulambangrae,missing,missing,,,
AVONET,Vanikoro Island Thrush,Thrushes,Turdus vanikorensis,missing,missing,,,
AVONET,White-headed Island Thrush,Thrushes,Turdus pritzbueri,missing,missing,,,
AVONET,New Caledonian Island Thrush,Thrushes,Turdus xanthopus,missing,missing,,,
AVONET,Samoan Island Thrush,Thrushes,Turdus samoensis,missing,missing,,,
AVONET,Fiji Island Thrush,Thrushes,Turdus ruficeps,missing,missing,,,
AVONET,Sulawesi Thrush,Thrushes,Turdus turdoides,missing,missing,,,
AVONET,Grand Cayman Thrush,Thrushes,Turdus ravidus,missing,missing,,,
AVONET,Grey-flanked Thrush,Thrushes,Turdus phaeopygus,missing,missing,,,
AVONET,Maratua Shama,"Chats, Old World Flycatchers",Copsychus barbouri,missing,missing,,,
AVONET,Kangean Shama,"Chats, Old World Flycatchers",Copsychus nigricauda,missing,missing,,,
AVONET,Sri Lanka Shama,"Chats, Old World Flycatchers",Copsychus leggei,missing,missing,,,
AVONET,Böhm's Flycatcher,"Chats, Old World Flycatchers",Myopornis boehmi,missing,missing,,,
AVONET,Ussher's Flycatcher,"Chats, Old World Flycatchers",Artomyias ussheri,missing,missing,,,
AVONET,Sooty Flycatcher,"Chats, Old World Flycatchers",Artomyias fuliginosa,missing,missing,,,
AVONET,Mediterranean Flycatcher,"Chats, Old World Flycatchers",Muscicapa tyrrhenica,missing,missing,,,
AVONET,White-tailed Flycatcher,"Chats, Old World Flycatchers",Leucoptilon concretum,missing,missing,,,
AVONET,Matinan Blue Flycatcher,"Chats, Old World Flycatchers",Eumyias sanfordi,missing,missing,,,
AVONET,Timor Blue Flycatcher,"Chats, Old World Flycatchers",Eumyias hyacinthinus,missing,missing,,,
AVONET,Flores Jungle Flycatcher,"Chats, Old World Flycatchers",Eumyias oscillans,missing,missing,,,
AVONET,Sumba Jungle Flycatcher,"Chats, Old World Flycatchers",Eumyias stresemanni,missing,missing,,,
AVONET,Sulu Jungle Flycatcher,"Chats, Old World Flycatchers",Cyornis ocularis,missing,missing,,,
AVONET,Crocker Jungle Flycatcher,"Chats, Old World Flycatchers",Cyornis ruficrissa,missing,missing,,,
AVONET,Kalao Blue Flycatcher,"Chats, Old World Flycatchers",Cyornis kalaoensis,missing,missing,,,
AVONET,Meratus Blue Flycatcher,"Chats, Old World Flycatchers",Cyornis kadayangensis,missing,missing,,,
AVONET,Mountain Robin-Chat,"Chats, Old World Flycatchers",Cossyphicula isabellae,missing,missing,,,
AVONET,Sumatran Blue Robin,"Chats, Old World Flycatchers",Myiomela sumatrana,missing,missing,,,
